# matchedfilter CPU COST table -- FDR and batch-aware relative costs
# format cost-fd-pairs-v1
# cpu     AMD RYZEN AI MAX+ 395 w/ Radeon 8060S
# commit  4c2706e
# Warm public-API cost relative to the widest band for this profile and shape.
# The reference-profile gate model computes accuracy independently.
# U=2 and K=8 are retained as configuration metadata; taps are inert.
# COST n band U K snr fd pairs f beff relative_cost
COST 32768 1024 2 8 6.00 0.001 1024 0.698389 825.281 2.751023
COST 32768 2048 2 8 6.00 0.001 1024 0.883530 1235.861 0.958959
COST 32768 4096 2 8 6.00 0.001 1024 0.958434 1446.595 0.323442
COST 32768 8192 2 8 6.00 0.001 1024 0.988191 1537.173 0.488783
COST 32768 16384 2 8 6.00 0.001 1024 1.000000 1574.078 1.000000
COST 32768 512 2 8 6.00 0.001 512 0.333735 363.773 2.134540
COST 32768 1024 2 8 6.00 0.001 512 0.698389 825.281 2.196167
COST 32768 2048 2 8 6.00 0.001 512 0.883530 1235.861 0.802961
COST 32768 4096 2 8 6.00 0.001 512 0.958434 1446.595 0.308268
COST 32768 8192 2 8 6.00 0.001 512 0.988191 1537.173 0.465328
COST 32768 16384 2 8 6.00 0.001 512 1.000000 1574.078 1.000000
COST 32768 512 2 8 6.00 0.01 1024 0.101178 290.065 1.935357
COST 32768 1024 2 8 6.00 0.01 1024 0.330389 782.926 1.862114
COST 32768 2048 2 8 6.00 0.01 1024 0.556768 1608.110 1.995765
COST 32768 4096 2 8 6.00 0.01 1024 0.739539 2601.124 2.044086
COST 32768 8192 2 8 6.00 0.01 1024 0.884747 3627.567 1.200227
COST 32768 16384 2 8 6.00 0.01 1024 1.000000 4597.157 1.000000
COST 32768 512 2 8 6.00 0.01 512 0.101178 290.065 1.527250
COST 32768 1024 2 8 6.00 0.01 512 0.330389 782.926 1.580011
COST 32768 2048 2 8 6.00 0.01 512 0.556768 1608.110 1.603516
COST 32768 4096 2 8 6.00 0.01 512 0.739539 2601.124 1.723288
COST 32768 8192 2 8 6.00 0.01 512 0.884747 3627.567 1.109218
COST 32768 16384 2 8 6.00 0.01 512 1.000000 4597.157 1.000000
COST 32768 512 2 8 6.00 0.01 1024 0.121613 297.422 2.126586
COST 32768 1024 2 8 6.00 0.01 1024 0.375601 791.253 2.168164
COST 32768 2048 2 8 6.00 0.01 1024 0.607704 1571.183 2.225405
COST 32768 4096 2 8 6.00 0.01 1024 0.780584 2428.508 2.062642
COST 32768 8192 2 8 6.00 0.01 1024 0.907264 3225.972 0.966837
COST 32768 16384 2 8 6.00 0.01 1024 1.000000 3901.718 1.000000
COST 32768 512 2 8 6.00 0.01 512 0.121613 297.422 1.781618
COST 32768 1024 2 8 6.00 0.01 512 0.375601 791.253 1.796558
COST 32768 2048 2 8 6.00 0.01 512 0.607704 1571.183 1.880867
COST 32768 4096 2 8 6.00 0.01 512 0.780584 2428.508 1.744101
COST 32768 8192 2 8 6.00 0.01 512 0.907264 3225.972 0.944707
COST 32768 16384 2 8 6.00 0.01 512 1.000000 3901.718 1.000000
COST 32768 512 2 8 6.00 0.01 1024 0.131042 300.666 2.279047
COST 32768 1024 2 8 6.00 0.01 1024 0.395288 794.580 2.404713
COST 32768 2048 2 8 6.00 0.01 1024 0.628860 1554.284 2.449594
COST 32768 4096 2 8 6.00 0.01 1024 0.796925 2356.544 2.103692
COST 32768 8192 2 8 6.00 0.01 1024 0.915883 3069.581 0.939993
COST 32768 16384 2 8 6.00 0.01 1024 1.000000 3646.709 1.000000
COST 32768 512 2 8 6.00 0.01 512 0.131042 300.666 1.900063
COST 32768 1024 2 8 6.00 0.01 512 0.395288 794.580 1.922598
COST 32768 2048 2 8 6.00 0.01 512 0.628860 1554.284 1.992885
COST 32768 4096 2 8 6.00 0.01 512 0.796925 2356.544 1.740302
COST 32768 8192 2 8 6.00 0.01 512 0.915883 3069.581 0.849252
COST 32768 16384 2 8 6.00 0.01 512 1.000000 3646.709 1.000000
COST 32768 512 2 8 6.00 0.01 1024 0.165205 311.891 2.570297
COST 32768 1024 2 8 6.00 0.01 1024 0.461245 804.552 2.591669
COST 32768 2048 2 8 6.00 0.01 1024 0.695444 1494.300 2.594667
COST 32768 4096 2 8 6.00 0.01 1024 0.845632 2128.677 1.273272
COST 32768 8192 2 8 6.00 0.01 1024 0.940339 2613.188 0.660692
COST 32768 16384 2 8 6.00 0.01 1024 1.000000 2951.079 1.000000
COST 32768 512 2 8 6.00 0.01 512 0.165205 311.891 2.079797
COST 32768 1024 2 8 6.00 0.01 512 0.461245 804.552 2.102908
COST 32768 2048 2 8 6.00 0.01 512 0.695444 1494.300 2.093603
COST 32768 4096 2 8 6.00 0.01 512 0.845632 2128.677 1.123746
COST 32768 8192 2 8 6.00 0.01 512 0.940339 2613.188 0.606249
COST 32768 16384 2 8 6.00 0.01 512 1.000000 2951.079 1.000000
COST 32768 512 2 8 6.00 0.01 1024 0.244329 336.365 2.792336
COST 32768 1024 2 8 6.00 0.01 1024 0.587987 818.907 2.741279
COST 32768 2048 2 8 6.00 0.01 1024 0.805779 1364.917 1.061254
COST 32768 4096 2 8 6.00 0.01 1024 0.916714 1740.974 0.359832
COST 32768 8192 2 8 6.00 0.01 1024 0.972238 1954.702 0.519489
COST 32768 16384 2 8 6.00 0.01 1024 1.000000 2067.458 1.000000
COST 32768 512 2 8 6.00 0.01 512 0.244329 336.365 2.063012
COST 32768 1024 2 8 6.00 0.01 512 0.587987 818.907 2.129429
COST 32768 2048 2 8 6.00 0.01 512 0.805779 1364.917 0.828020
COST 32768 4096 2 8 6.00 0.01 512 0.916714 1740.974 0.323818
COST 32768 8192 2 8 6.00 0.01 512 0.972238 1954.702 0.457820
COST 32768 16384 2 8 6.00 0.01 512 1.000000 2067.458 1.000000
COST 32768 512 2 8 6.00 0.01 1024 0.333735 363.773 2.728240
COST 32768 1024 2 8 6.00 0.01 1024 0.698389 825.281 2.039577
COST 32768 2048 2 8 6.00 0.01 1024 0.883530 1235.861 0.248702
COST 32768 4096 2 8 6.00 0.01 1024 0.958434 1446.595 0.230510
COST 32768 8192 2 8 6.00 0.01 1024 0.988191 1537.173 0.478313
COST 32768 16384 2 8 6.00 0.01 1024 1.000000 1574.078 1.000000
COST 32768 512 2 8 6.00 0.01 512 0.333735 363.773 2.511210
COST 32768 1024 2 8 6.00 0.01 512 0.698389 825.281 1.911855
COST 32768 2048 2 8 6.00 0.01 512 0.883530 1235.861 0.282273
COST 32768 4096 2 8 6.00 0.01 512 0.958434 1446.595 0.245968
COST 32768 8192 2 8 6.00 0.01 512 0.988191 1537.173 0.498001
COST 32768 16384 2 8 6.00 0.01 512 1.000000 1574.078 1.000000
COST 32768 512 2 8 6.50 0.0001 1024 0.101178 290.065 1.217687
COST 32768 1024 2 8 6.50 0.0001 1024 0.330389 782.926 1.232338
COST 32768 2048 2 8 6.50 0.0001 1024 0.556768 1608.110 1.311699
COST 32768 4096 2 8 6.50 0.0001 1024 0.739539 2601.124 1.349758
COST 32768 8192 2 8 6.50 0.0001 1024 0.884747 3627.567 1.487042
COST 32768 16384 2 8 6.50 0.0001 1024 1.000000 4597.157 1.000000
COST 32768 512 2 8 6.50 0.0001 512 0.101178 290.065 1.226782
COST 32768 1024 2 8 6.50 0.0001 512 0.330389 782.926 1.199196
COST 32768 2048 2 8 6.50 0.0001 512 0.556768 1608.110 1.257823
COST 32768 4096 2 8 6.50 0.0001 512 0.739539 2601.124 1.321522
COST 32768 8192 2 8 6.50 0.0001 512 0.884747 3627.567 1.454979
COST 32768 16384 2 8 6.50 0.0001 512 1.000000 4597.157 1.000000
COST 32768 512 2 8 6.50 0.0001 1024 0.121613 297.422 1.710770
COST 32768 1024 2 8 6.50 0.0001 1024 0.375601 791.253 1.748039
COST 32768 2048 2 8 6.50 0.0001 1024 0.607704 1571.183 1.785255
COST 32768 4096 2 8 6.50 0.0001 1024 0.780584 2428.508 1.840625
COST 32768 8192 2 8 6.50 0.0001 1024 0.907264 3225.972 1.673543
COST 32768 16384 2 8 6.50 0.0001 1024 1.000000 3901.718 1.000000
COST 32768 512 2 8 6.50 0.0001 512 0.121613 297.422 1.483254
COST 32768 1024 2 8 6.50 0.0001 512 0.375601 791.253 1.510880
COST 32768 2048 2 8 6.50 0.0001 512 0.607704 1571.183 1.634105
COST 32768 4096 2 8 6.50 0.0001 512 0.780584 2428.508 1.671994
COST 32768 8192 2 8 6.50 0.0001 512 0.907264 3225.972 1.588589
COST 32768 16384 2 8 6.50 0.0001 512 1.000000 3901.718 1.000000
COST 32768 512 2 8 6.50 0.0001 1024 0.131042 300.666 1.923334
COST 32768 1024 2 8 6.50 0.0001 1024 0.395288 794.580 1.878835
COST 32768 2048 2 8 6.50 0.0001 1024 0.628860 1554.284 1.990141
COST 32768 4096 2 8 6.50 0.0001 1024 0.796925 2356.544 2.088594
COST 32768 8192 2 8 6.50 0.0001 1024 0.915883 3069.581 1.588215
COST 32768 16384 2 8 6.50 0.0001 1024 1.000000 3646.709 1.000000
COST 32768 512 2 8 6.50 0.0001 512 0.131042 300.666 1.656527
COST 32768 1024 2 8 6.50 0.0001 512 0.395288 794.580 1.633961
COST 32768 2048 2 8 6.50 0.0001 512 0.628860 1554.284 1.722583
COST 32768 4096 2 8 6.50 0.0001 512 0.796925 2356.544 1.769943
COST 32768 8192 2 8 6.50 0.0001 512 0.915883 3069.581 1.476904
COST 32768 16384 2 8 6.50 0.0001 512 1.000000 3646.709 1.000000
COST 32768 512 2 8 6.50 0.0001 1024 0.165205 311.891 2.347654
COST 32768 1024 2 8 6.50 0.0001 1024 0.461245 804.552 2.397831
COST 32768 2048 2 8 6.50 0.0001 1024 0.695444 1494.300 2.452316
COST 32768 4096 2 8 6.50 0.0001 1024 0.845632 2128.677 2.296757
COST 32768 8192 2 8 6.50 0.0001 1024 0.940339 2613.188 1.015786
COST 32768 16384 2 8 6.50 0.0001 1024 1.000000 2951.079 1.000000
COST 32768 512 2 8 6.50 0.0001 512 0.165205 311.891 2.014664
COST 32768 1024 2 8 6.50 0.0001 512 0.461245 804.552 2.049918
COST 32768 2048 2 8 6.50 0.0001 512 0.695444 1494.300 2.208991
COST 32768 4096 2 8 6.50 0.0001 512 0.845632 2128.677 2.011044
COST 32768 8192 2 8 6.50 0.0001 512 0.940339 2613.188 0.989954
COST 32768 16384 2 8 6.50 0.0001 512 1.000000 2951.079 1.000000
COST 32768 512 2 8 6.50 0.0001 1024 0.244329 336.365 2.554395
COST 32768 1024 2 8 6.50 0.0001 1024 0.587987 818.907 2.589667
COST 32768 2048 2 8 6.50 0.0001 1024 0.805779 1364.917 2.324096
COST 32768 4096 2 8 6.50 0.0001 1024 0.916714 1740.974 0.628684
COST 32768 8192 2 8 6.50 0.0001 1024 0.972238 1954.702 0.483456
COST 32768 16384 2 8 6.50 0.0001 1024 1.000000 2067.458 1.000000
COST 32768 512 2 8 6.50 0.0001 512 0.244329 336.365 2.284571
COST 32768 1024 2 8 6.50 0.0001 512 0.587987 818.907 2.191735
COST 32768 2048 2 8 6.50 0.0001 512 0.805779 1364.917 2.152545
COST 32768 4096 2 8 6.50 0.0001 512 0.916714 1740.974 0.628764
COST 32768 8192 2 8 6.50 0.0001 512 0.972238 1954.702 0.477683
COST 32768 16384 2 8 6.50 0.0001 512 1.000000 2067.458 1.000000
COST 32768 512 2 8 6.50 0.0001 1024 0.333735 363.773 2.619537
COST 32768 1024 2 8 6.50 0.0001 1024 0.698389 825.281 2.656163
COST 32768 2048 2 8 6.50 0.0001 1024 0.883530 1235.861 0.705358
COST 32768 4096 2 8 6.50 0.0001 1024 0.958434 1446.595 0.268670
COST 32768 8192 2 8 6.50 0.0001 1024 0.988191 1537.173 0.466088
COST 32768 16384 2 8 6.50 0.0001 1024 1.000000 1574.078 1.000000
COST 32768 512 2 8 6.50 0.0001 512 0.333735 363.773 2.417578
COST 32768 1024 2 8 6.50 0.0001 512 0.698389 825.281 2.226271
COST 32768 2048 2 8 6.50 0.0001 512 0.883530 1235.861 0.682758
COST 32768 4096 2 8 6.50 0.0001 512 0.958434 1446.595 0.264991
COST 32768 8192 2 8 6.50 0.0001 512 0.988191 1537.173 0.471516
COST 32768 16384 2 8 6.50 0.0001 512 1.000000 1574.078 1.000000
COST 32768 512 2 8 6.50 0.001 1024 0.101178 290.065 1.779000
COST 32768 1024 2 8 6.50 0.001 1024 0.330389 782.926 1.796872
COST 32768 2048 2 8 6.50 0.001 1024 0.556768 1608.110 1.856558
COST 32768 4096 2 8 6.50 0.001 1024 0.739539 2601.124 1.981787
COST 32768 8192 2 8 6.50 0.001 1024 0.884747 3627.567 1.524178
COST 32768 16384 2 8 6.50 0.001 1024 1.000000 4597.157 1.000000
COST 32768 512 2 8 6.50 0.001 512 0.101178 290.065 1.772962
COST 32768 1024 2 8 6.50 0.001 512 0.330389 782.926 1.789108
COST 32768 2048 2 8 6.50 0.001 512 0.556768 1608.110 1.820698
COST 32768 4096 2 8 6.50 0.001 512 0.739539 2601.124 1.991017
COST 32768 8192 2 8 6.50 0.001 512 0.884747 3627.567 1.555745
COST 32768 16384 2 8 6.50 0.001 512 1.000000 4597.157 1.000000
COST 32768 512 2 8 6.50 0.001 1024 0.121613 297.422 2.309801
COST 32768 1024 2 8 6.50 0.001 1024 0.375601 791.253 2.341688
COST 32768 2048 2 8 6.50 0.001 1024 0.607704 1571.183 2.434305
COST 32768 4096 2 8 6.50 0.001 1024 0.780584 2428.508 2.366083
COST 32768 8192 2 8 6.50 0.001 1024 0.907264 3225.972 1.162665
COST 32768 16384 2 8 6.50 0.001 1024 1.000000 3901.718 1.000000
COST 32768 512 2 8 6.50 0.001 512 0.121613 297.422 1.839833
COST 32768 1024 2 8 6.50 0.001 512 0.375601 791.253 1.880333
COST 32768 2048 2 8 6.50 0.001 512 0.607704 1571.183 2.036862
COST 32768 4096 2 8 6.50 0.001 512 0.780584 2428.508 1.968373
COST 32768 8192 2 8 6.50 0.001 512 0.907264 3225.972 1.131682
COST 32768 16384 2 8 6.50 0.001 512 1.000000 3901.718 1.000000
COST 32768 512 2 8 6.50 0.001 1024 0.131042 300.666 2.342826
COST 32768 1024 2 8 6.50 0.001 1024 0.395288 794.580 2.292405
COST 32768 2048 2 8 6.50 0.001 1024 0.628860 1554.284 2.389565
COST 32768 4096 2 8 6.50 0.001 1024 0.796925 2356.544 2.220094
COST 32768 8192 2 8 6.50 0.001 1024 0.915883 3069.581 0.979803
COST 32768 16384 2 8 6.50 0.001 1024 1.000000 3646.709 1.000000
COST 32768 512 2 8 6.50 0.001 512 0.131042 300.666 1.910454
COST 32768 1024 2 8 6.50 0.001 512 0.395288 794.580 1.928025
COST 32768 2048 2 8 6.50 0.001 512 0.628860 1554.284 2.014301
COST 32768 4096 2 8 6.50 0.001 512 0.796925 2356.544 1.850057
COST 32768 8192 2 8 6.50 0.001 512 0.915883 3069.581 0.926062
COST 32768 16384 2 8 6.50 0.001 512 1.000000 3646.709 1.000000
COST 32768 512 2 8 6.50 0.001 1024 0.165205 311.891 2.534059
COST 32768 1024 2 8 6.50 0.001 1024 0.461245 804.552 2.574921
COST 32768 2048 2 8 6.50 0.001 1024 0.695444 1494.300 2.622706
COST 32768 4096 2 8 6.50 0.001 1024 0.845632 2128.677 1.367319
COST 32768 8192 2 8 6.50 0.001 1024 0.940339 2613.188 0.673015
COST 32768 16384 2 8 6.50 0.001 1024 1.000000 2951.079 1.000000
COST 32768 512 2 8 6.50 0.001 512 0.165205 311.891 2.200078
COST 32768 1024 2 8 6.50 0.001 512 0.461245 804.552 2.223304
COST 32768 2048 2 8 6.50 0.001 512 0.695444 1494.300 2.210250
COST 32768 4096 2 8 6.50 0.001 512 0.845632 2128.677 1.293207
COST 32768 8192 2 8 6.50 0.001 512 0.940339 2613.188 0.610296
COST 32768 16384 2 8 6.50 0.001 512 1.000000 2951.079 1.000000
COST 32768 512 2 8 6.50 0.001 1024 0.244329 336.365 2.646787
COST 32768 1024 2 8 6.50 0.001 1024 0.587987 818.907 2.727641
COST 32768 2048 2 8 6.50 0.001 1024 0.805779 1364.917 1.384145
COST 32768 4096 2 8 6.50 0.001 1024 0.916714 1740.974 0.303350
COST 32768 8192 2 8 6.50 0.001 1024 0.972238 1954.702 0.509657
COST 32768 16384 2 8 6.50 0.001 1024 1.000000 2067.458 1.000000
COST 32768 512 2 8 6.50 0.001 512 0.244329 336.365 2.306168
COST 32768 1024 2 8 6.50 0.001 512 0.587987 818.907 2.580494
COST 32768 2048 2 8 6.50 0.001 512 0.805779 1364.917 1.269823
COST 32768 4096 2 8 6.50 0.001 512 0.916714 1740.974 0.294989
COST 32768 8192 2 8 6.50 0.001 512 0.972238 1954.702 0.468105
COST 32768 16384 2 8 6.50 0.001 512 1.000000 2067.458 1.000000
COST 32768 512 2 8 6.50 0.001 1024 0.333735 363.773 2.706976
COST 32768 1024 2 8 6.50 0.001 1024 0.698389 825.281 2.372357
COST 32768 2048 2 8 6.50 0.001 1024 0.883530 1235.861 0.264596
COST 32768 4096 2 8 6.50 0.001 1024 0.958434 1446.595 0.227101
COST 32768 8192 2 8 6.50 0.001 1024 0.988191 1537.173 0.488472
COST 32768 16384 2 8 6.50 0.001 1024 1.000000 1574.078 1.000000
COST 32768 512 2 8 6.50 0.001 512 0.333735 363.773 2.758363
COST 32768 1024 2 8 6.50 0.001 512 0.698389 825.281 2.433624
COST 32768 2048 2 8 6.50 0.001 512 0.883530 1235.861 0.296917
COST 32768 4096 2 8 6.50 0.001 512 0.958434 1446.595 0.237190
COST 32768 8192 2 8 6.50 0.001 512 0.988191 1537.173 0.514252
COST 32768 16384 2 8 6.50 0.001 512 1.000000 1574.078 1.000000
COST 32768 512 2 8 6.50 0.01 1024 0.101178 290.065 2.262689
COST 32768 1024 2 8 6.50 0.01 1024 0.330389 782.926 2.356668
COST 32768 2048 2 8 6.50 0.01 1024 0.556768 1608.110 2.369293
COST 32768 4096 2 8 6.50 0.01 1024 0.739539 2601.124 1.839292
COST 32768 8192 2 8 6.50 0.01 1024 0.884747 3627.567 0.773528
COST 32768 16384 2 8 6.50 0.01 1024 1.000000 4597.157 1.000000
COST 32768 512 2 8 6.50 0.01 512 0.101178 290.065 2.379036
COST 32768 1024 2 8 6.50 0.01 512 0.330389 782.926 2.394713
COST 32768 2048 2 8 6.50 0.01 512 0.556768 1608.110 2.449537
COST 32768 4096 2 8 6.50 0.01 512 0.739539 2601.124 2.024152
COST 32768 8192 2 8 6.50 0.01 512 0.884747 3627.567 0.795800
COST 32768 16384 2 8 6.50 0.01 512 1.000000 4597.157 1.000000
COST 32768 512 2 8 6.50 0.01 1024 0.121613 297.422 2.618292
COST 32768 1024 2 8 6.50 0.01 1024 0.375601 791.253 2.632159
COST 32768 2048 2 8 6.50 0.01 1024 0.607704 1571.183 2.603743
COST 32768 4096 2 8 6.50 0.01 1024 0.780584 2428.508 1.234500
COST 32768 8192 2 8 6.50 0.01 1024 0.907264 3225.972 0.627112
COST 32768 16384 2 8 6.50 0.01 1024 1.000000 3901.718 1.000000
COST 32768 512 2 8 6.50 0.01 512 0.121613 297.422 2.136505
COST 32768 1024 2 8 6.50 0.01 512 0.375601 791.253 2.205714
COST 32768 2048 2 8 6.50 0.01 512 0.607704 1571.183 2.230461
COST 32768 4096 2 8 6.50 0.01 512 0.780584 2428.508 1.118383
COST 32768 8192 2 8 6.50 0.01 512 0.907264 3225.972 0.592211
COST 32768 16384 2 8 6.50 0.01 512 1.000000 3901.718 1.000000
COST 32768 512 2 8 6.50 0.01 1024 0.131042 300.666 2.573733
COST 32768 1024 2 8 6.50 0.01 1024 0.395288 794.580 2.551427
COST 32768 2048 2 8 6.50 0.01 1024 0.628860 1554.284 2.478677
COST 32768 4096 2 8 6.50 0.01 1024 0.796925 2356.544 1.039480
COST 32768 8192 2 8 6.50 0.01 1024 0.915883 3069.581 0.601125
COST 32768 16384 2 8 6.50 0.01 1024 1.000000 3646.709 1.000000
COST 32768 512 2 8 6.50 0.01 512 0.131042 300.666 2.136391
COST 32768 1024 2 8 6.50 0.01 512 0.395288 794.580 2.151237
COST 32768 2048 2 8 6.50 0.01 512 0.628860 1554.284 2.079069
COST 32768 4096 2 8 6.50 0.01 512 0.796925 2356.544 0.910184
COST 32768 8192 2 8 6.50 0.01 512 0.915883 3069.581 0.565277
COST 32768 16384 2 8 6.50 0.01 512 1.000000 3646.709 1.000000
COST 32768 512 2 8 6.50 0.01 1024 0.165205 311.891 2.639201
COST 32768 1024 2 8 6.50 0.01 1024 0.461245 804.552 2.658703
COST 32768 2048 2 8 6.50 0.01 1024 0.695444 1494.300 1.638038
COST 32768 4096 2 8 6.50 0.01 1024 0.845632 2128.677 0.463184
COST 32768 8192 2 8 6.50 0.01 1024 0.940339 2613.188 0.496369
COST 32768 16384 2 8 6.50 0.01 1024 1.000000 2951.079 1.000000
COST 32768 512 2 8 6.50 0.01 512 0.165205 311.891 2.261845
COST 32768 1024 2 8 6.50 0.01 512 0.461245 804.552 2.242955
COST 32768 2048 2 8 6.50 0.01 512 0.695444 1494.300 1.454506
COST 32768 4096 2 8 6.50 0.01 512 0.845632 2128.677 0.440023
COST 32768 8192 2 8 6.50 0.01 512 0.940339 2613.188 0.484907
COST 32768 16384 2 8 6.50 0.01 512 1.000000 2951.079 1.000000
COST 32768 512 2 8 6.50 0.01 1024 0.244329 336.365 2.639351
COST 32768 1024 2 8 6.50 0.01 1024 0.587987 818.907 2.304688
COST 32768 2048 2 8 6.50 0.01 1024 0.805779 1364.917 0.314798
COST 32768 4096 2 8 6.50 0.01 1024 0.916714 1740.974 0.234468
COST 32768 8192 2 8 6.50 0.01 1024 0.972238 1954.702 0.478097
COST 32768 16384 2 8 6.50 0.01 1024 1.000000 2067.458 1.000000
COST 32768 512 2 8 6.50 0.01 512 0.244329 336.365 2.683119
COST 32768 1024 2 8 6.50 0.01 512 0.587987 818.907 2.399567
COST 32768 2048 2 8 6.50 0.01 512 0.805779 1364.917 0.362925
COST 32768 4096 2 8 6.50 0.01 512 0.916714 1740.974 0.255028
COST 32768 8192 2 8 6.50 0.01 512 0.972238 1954.702 0.504798
COST 32768 16384 2 8 6.50 0.01 512 1.000000 2067.458 1.000000
COST 32768 512 2 8 6.50 0.01 1024 0.333735 363.773 2.664513
COST 32768 1024 2 8 6.50 0.01 1024 0.698389 825.281 0.795317
COST 32768 2048 2 8 6.50 0.01 1024 0.883530 1235.861 0.122792
COST 32768 4096 2 8 6.50 0.01 1024 0.958434 1446.595 0.223193
COST 32768 8192 2 8 6.50 0.01 1024 0.988191 1537.173 0.462916
COST 32768 16384 2 8 6.50 0.01 1024 1.000000 1574.078 1.000000
COST 32768 512 2 8 6.50 0.01 512 0.333735 363.773 2.695699
COST 32768 1024 2 8 6.50 0.01 512 0.698389 825.281 0.862372
COST 32768 2048 2 8 6.50 0.01 512 0.883530 1235.861 0.126065
COST 32768 4096 2 8 6.50 0.01 512 0.958434 1446.595 0.223630
COST 32768 8192 2 8 6.50 0.01 512 0.988191 1537.173 0.530143
COST 32768 16384 2 8 6.50 0.01 512 1.000000 1574.078 1.000000
COST 4096 256 2 8 5.00 0.0001 16384 0.556281 200.726 0.822324
COST 4096 512 2 8 5.00 0.0001 16384 0.739362 324.982 0.844144
COST 4096 1024 2 8 5.00 0.0001 16384 0.884695 453.368 0.955474
COST 4096 2048 2 8 5.00 0.0001 16384 1.000000 574.609 1.000000
COST 4096 256 2 8 5.00 0.0001 512 0.556281 200.726 0.683157
COST 4096 512 2 8 5.00 0.0001 512 0.739362 324.982 0.679224
COST 4096 1024 2 8 5.00 0.0001 512 0.884695 453.368 0.784229
COST 4096 2048 2 8 5.00 0.0001 512 1.000000 574.609 1.000000
COST 4096 256 2 8 5.00 0.0001 16384 0.694993 186.575 1.199947
COST 4096 512 2 8 5.00 0.0001 16384 0.845498 265.998 1.235362
COST 4096 1024 2 8 5.00 0.0001 16384 0.940306 326.617 1.176942
COST 4096 2048 2 8 5.00 0.0001 16384 1.000000 368.874 1.000000
COST 4096 256 2 8 5.00 0.0001 512 0.694993 186.575 1.080445
COST 4096 512 2 8 5.00 0.0001 512 0.845498 265.998 1.084955
COST 4096 1024 2 8 5.00 0.0001 512 0.940306 326.617 1.163095
COST 4096 2048 2 8 5.00 0.0001 512 1.000000 368.874 1.000000
COST 4096 256 2 8 5.00 0.0001 16384 0.805405 170.469 2.376897
COST 4096 512 2 8 5.00 0.0001 16384 0.916625 217.578 1.987866
COST 4096 1024 2 8 5.00 0.0001 16384 0.972220 244.326 1.048162
COST 4096 2048 2 8 5.00 0.0001 16384 1.000000 258.429 1.000000
COST 4096 256 2 8 5.00 0.0001 512 0.805405 170.469 1.809796
COST 4096 512 2 8 5.00 0.0001 512 0.916625 217.578 1.507243
COST 4096 1024 2 8 5.00 0.0001 512 0.972220 244.326 0.783381
COST 4096 2048 2 8 5.00 0.0001 512 1.000000 258.429 1.000000
COST 4096 256 2 8 5.00 0.0001 16384 0.883249 154.389 2.730308
COST 4096 512 2 8 5.00 0.0001 16384 0.958380 180.803 1.279712
COST 4096 1024 2 8 5.00 0.0001 16384 0.988182 192.142 0.613112
COST 4096 2048 2 8 5.00 0.0001 16384 1.000000 196.759 1.000000
COST 4096 256 2 8 5.00 0.0001 512 0.883249 154.389 1.728608
COST 4096 512 2 8 5.00 0.0001 512 0.958380 180.803 0.699961
COST 4096 1024 2 8 5.00 0.0001 512 0.988182 192.142 0.484090
COST 4096 2048 2 8 5.00 0.0001 512 1.000000 196.759 1.000000
COST 4096 256 2 8 5.00 0.0001 16384 0.787575 171.100 3.173383
COST 4096 512 2 8 5.00 0.0001 16384 0.930638 232.707 2.589145
COST 4096 1024 2 8 5.00 0.0001 16384 0.986999 261.191 1.018291
COST 4096 2048 2 8 5.00 0.0001 16384 1.000000 268.093 1.000000
COST 4096 256 2 8 5.00 0.0001 512 0.787575 171.100 2.216531
COST 4096 512 2 8 5.00 0.0001 512 0.930638 232.707 1.553029
COST 4096 1024 2 8 5.00 0.0001 512 0.986999 261.191 0.701072
COST 4096 2048 2 8 5.00 0.0001 512 1.000000 268.093 1.000000
COST 4096 256 2 8 5.00 0.001 16384 0.556281 200.726 0.916126
COST 4096 512 2 8 5.00 0.001 16384 0.739362 324.982 0.943221
COST 4096 1024 2 8 5.00 0.001 16384 0.884695 453.368 1.012422
COST 4096 2048 2 8 5.00 0.001 16384 1.000000 574.609 1.000000
COST 4096 256 2 8 5.00 0.001 512 0.556281 200.726 0.684719
COST 4096 512 2 8 5.00 0.001 512 0.739362 324.982 0.716402
COST 4096 1024 2 8 5.00 0.001 512 0.884695 453.368 0.838007
COST 4096 2048 2 8 5.00 0.001 512 1.000000 574.609 1.000000
COST 4096 256 2 8 5.00 0.001 16384 0.694993 186.575 1.770226
COST 4096 512 2 8 5.00 0.001 16384 0.845498 265.998 1.886789
COST 4096 1024 2 8 5.00 0.001 16384 0.940306 326.617 1.256234
COST 4096 2048 2 8 5.00 0.001 16384 1.000000 368.874 1.000000
COST 4096 256 2 8 5.00 0.001 512 0.694993 186.575 1.571356
COST 4096 512 2 8 5.00 0.001 512 0.845498 265.998 1.519304
COST 4096 1024 2 8 5.00 0.001 512 0.940306 326.617 0.987554
COST 4096 2048 2 8 5.00 0.001 512 1.000000 368.874 1.000000
COST 4096 256 2 8 5.00 0.001 16384 0.805405 170.469 2.607563
COST 4096 512 2 8 5.00 0.001 16384 0.916625 217.578 1.477970
COST 4096 1024 2 8 5.00 0.001 16384 0.972220 244.326 0.738717
COST 4096 2048 2 8 5.00 0.001 16384 1.000000 258.429 1.000000
COST 4096 256 2 8 5.00 0.001 512 0.805405 170.469 1.848132
COST 4096 512 2 8 5.00 0.001 512 0.916625 217.578 0.970313
COST 4096 1024 2 8 5.00 0.001 512 0.972220 244.326 0.522428
